sex,group_age,race,charlson,visits,in_group,svi_group,vax_status,year,PCR_results,count
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2022,Negative,42
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,460
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,14
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,155
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,22
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,503
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,16
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,145
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,28
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,50
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,36
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,6
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Negative,88
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Negative,42
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Positive,7
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,396
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,13
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,173
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,38
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,411
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,12
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,161
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,28
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Booster Dose,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,19
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,106
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,21
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,6
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,15
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,110
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,28
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,107
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,47
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,6
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,308
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,134
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,16
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,774
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,15
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,290
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,46
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,250
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,7
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,66
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,16
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,113
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,65
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,8
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,462
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,10
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,279
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,28
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,996
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,27
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,531
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,79
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,308
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,8
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,142
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,29
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,48
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,14
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Negative,40
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Negative,21
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,250
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,9
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,58
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,20
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,433
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,18
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,103
MALE,40+ years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,41
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,54
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,18
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,6
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Negative,61
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Negative,28
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,239
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,19
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,115
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,28
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,490
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,16
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,148
MALE,40+ years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,47
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,22
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,10
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,6
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,163
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,11
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,26
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,17
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,6
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,7
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2021,Negative,10
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,7
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,35
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,9
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,9
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,9
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,150
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,14
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,59
MALE,40+ years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,24
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,31
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,11
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,6
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,51
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,24
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,6
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,221
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,7
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,38
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,11
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,131
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,6
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,34
MALE,40+ years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,7
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,33
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,19
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,90
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,69
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,11
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,276
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,15
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,133
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,43
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,193
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,14
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,82
MALE,40+ years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,23
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,10
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,9
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,6
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Booster Dose,2021,Negative,6
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,9
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,33
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,17
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,7
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,9
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,40+ years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,7
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,21
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,9
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2021,Negative,32
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2022,Negative,13
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,172
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,7
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,57
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,11
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,404
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,18
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,95
MALE,40+ years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,29
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,17
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,10
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Negative,47
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Negative,26
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Positive,7
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,145
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,9
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,87
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,12
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,391
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,15
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,141
MALE,40+ years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,30
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Booster Dose,2021,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,16
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,6
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,254
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,8
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,40
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,17
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,9
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2021,Negative,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,6
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,23
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,12
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,7
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,199
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,86
MALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,14
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,25
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,34
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,26
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,179
